time_s,segment,segment_type,state,truth_x_m,truth_y_m,truth_yaw_rad,filtered_x_m,filtered_y_m,filtered_yaw_rad,reference_start_x_m,reference_start_y_m,reference_end_x_m,reference_end_y_m,cross_track_error_m,heading_error_rad,command_linear_mps,command_angular_rps,scored_line_sample
40.75,0,1,1,-1.7056247383684386e-05,1.9992029145652204,0.0015889235578262298,0.0013408215920761581,1.9980890341145927,0.0012986482671828448,0.0,2.0,0.0,6.51,nan,1.57083850011979,0.0,0.07985950124866324,0
40.76,0,1,1,-1.7050415323405232e-05,1.9991891348270794,0.0022409690913806793,0.001340824888903956,1.9980536033714147,0.0024182761505486816,0.0,2.0,0.0,6.51,nan,1.5697188755332518,0.0,0.09985950124866325,0
40.77,0,1,1,-1.704138232061503e-05,1.9991738624248663,0.002978255122570959,0.001340824888903956,1.9980536033714147,0.0024182761505486816,0.0,2.0,0.0,6.51,nan,1.5697188755332518,0.0,0.09985950124866325,0
40.78,0,1,1,-1.702604110087602e-05,1.999155377197032,0.003851326071039767,0.0013409475674086,1.9980179247449212,0.004346168840592136,0.0,2.0,0.0,6.51,nan,1.567791105521713,0.0,0.11985950124866325,0
40.79,0,1,1,-1.7004956930577464e-05,1.9991354183972407,0.004809978010922067,0.0013409475674086,1.9980179247449212,0.004346168840592136,0.0,2.0,0.0,6.51,nan,1.567791105521713,0.0,0.11985950124866325,0
40.8,0,1,1,-1.697307319037389e-05,1.9991122113942201,0.005904707207438169,-0.0014282249270989385,1.9988407897789386,0.006289287492999396,0.0,2.0,0.0,6.51,nan,1.5630788143747982,0.0,0.11985950124866325,0
40.81,0,1,1,-1.6932229706778656e-05,1.9990875641546442,0.007084734905137019,-0.0014282249270989385,1.9988407897789386,0.006289287492999396,0.0,2.0,0.0,6.51,nan,1.5630788143747982,0.0,0.13985950124866325,0
40.82,0,1,1,-1.687485315526871e-05,1.999059639532341,0.00840111183929542,-0.0014281685488453549,1.9988239921070516,0.0032731807201704655,0.0,2.0,0.0,6.51,nan,1.5660949775258808,0.0,0.15985950124866324,0
40.83,0,1,1,-1.6804622822719217e-05,1.999030302009239,0.009802524667406595,-0.0014281685488453549,1.9988239921070516,0.0032731807201704655,0.0,2.0,0.0,6.51,nan,1.5660949775258808,0.0,0.15985950124866324,0
40.84,0,1,1,-1.671088848520519e-05,1.9989976640499458,0.011340538682294244,-0.0014280916486365484,1.9988070585862532,0.008862872473399008,0.0,2.0,0.0,6.51,nan,1.560505362672861,0.0,0.17985950124866323,0
40.85,0,1,1,-1.6599721741172857e-05,1.9989636346721442,0.012963345345264252,-0.0014280916486365484,1.9988070585862532,0.008862872473399008,0.0,2.0,0.0,6.51,nan,1.560505362672861,0.0,0.17985950124866323,0
40.86,0,1,1,-1.6456862205527223e-05,1.9989262878224736,0.014722985540833688,-0.001427906517392384,1.9987899805086236,0.01510654634599939,0.0,2.0,0.0,6.51,nan,1.5542618739315048,0.0,0.19985950124866322,0
40.87,0,1,1,-1.629125991553515e-05,1.998887563580147,0.01656719387130241,-0.001427906517392384,1.9987899805086236,0.01510654634599939,0.0,2.0,0.0,6.51,nan,1.5542618739315048,0.0,0.19985950124866322,0
40.88,0,1,1,-1.6084618741807333e-05,1.9988455125099132,0.018548448977870113,-0.001427678160051507,1.9987727700230056,0.01678530237741338,0.0,2.0,0.0,6.51,nan,1.5525833462574317,0.0,0.2198595012486632,0
40.89,0,1,1,-1.5849163111703035e-05,1.9988020920765293,0.020614065679079585,-0.001427678160051507,1.9987727700230056,0.01678530237741338,0.0,2.0,0.0,6.51,nan,1.5525833462574317,0.0,0.2198595012486632,0
40.9,0,1,1,-1.5562195047280625e-05,1.998755341074392,0.022816923867243842,0.0004961236047299911,1.9973956446152081,0.02259714478643904,0.0,2.0,0.0,6.51,nan,1.5486953056131876,0.0,0.2198595012486632,0
40.91,0,1,1,-1.5239555670842897e-05,1.9987072242527648,0.025103954294121118,0.0004961236047299911,1.9973956446152081,0.02259714478643904,0.0,2.0,0.0,6.51,nan,1.5486953056131876,0.0,0.2398595012486632,0
40.92,0,1,1,-1.4853796751479464e-05,1.9986557760064259,0.027528402875044947,0.0004971874655828252,1.9973473111564186,0.025463759135587967,0.0,2.0,0.0,6.51,nan,1.5458297551248914,0.0,0.2598595012486632,0
40.93,0,1,1,-1.4424733048135074e-05,1.9986029632804196,0.030036850873760415,0.0004971874655828252,1.9973473111564186,0.025463759135587967,0.0,2.0,0.0,6.51,nan,1.5458297551248914,0.0,0.2598595012486632,0
40.94,0,1,1,-1.3919908941284476e-05,1.998546823111767,0.03268287628821563,0.0004985195845293488,1.9972986194206843,0.03234372065765267,0.0,2.0,0.0,6.51,nan,1.5389511257217732,0.0,0.2798595012486632,0
40.95,0,1,1,-1.3363287521772627e-05,1.9984893158891641,0.03541274369301578,0.0004985195845293488,1.9972986194206843,0.03234372065765267,0.0,2.0,0.0,6.51,nan,1.5389511257217732,0.0,0.2798595012486632,0
40.96,0,1,1,-1.2717298113140707e-05,1.9984284897234335,0.03828033118945399,0.000500107621852478,1.9972495679397142,0.03248091544275723,0.0,2.0,0.0,6.51,nan,1.5388155189739918,0.0,0.2798595012486632,0
40.97,0,1,1,-1.2010112299343234e-05,1.9983662904131807,0.04123161758134835,0.000500107621852478,1.9972495679397142,0.03248091544275723,0.0,2.0,0.0,6.51,nan,1.5388155189739918,0.0,0.29985950124866323,0
40.98,0,1,1,-1.1199058491673242e-05,1.9983007849004542,0.04432075094999805,0.00019976464375610938,1.998695880601044,0.04384712434534466,0.0,2.0,0.0,6.51,nan,1.527148967093308,0.0,0.31985950124866325,0
40.99,0,1,1,-1.031645543292381e-05,1.998233897054157,0.04749345330989425,0.00019976464375610938,1.998695880601044,0.04384712434534466,0.0,2.0,0.0,6.51,nan,1.527148967093308,0.0,0.31985950124866325,0
41.0,0,1,1,-9.314671199356361e-06,1.998163719702197,0.05080411459062038,0.0002004522460123025,1.998680077395974,0.04654169887847504,0.0,2.0,0.0,6.51,nan,1.524455080162434,0.0,0.3398595012486633,0
41.01,0,1,1,-8.22998671223818e-06,1.9980921481679215,0.05419822692898293,0.0002004522460123025,1.998680077395974,0.04654169887847504,0.0,2.0,0.0,6.51,nan,1.524455080162434,0.0,0.3398595012486633,0
41.02,0,1,1,-7.010077369473677e-06,1.9980173074853813,0.057730396093354855,0.00020120326902799487,1.9986641677517274,0.054373123659370304,0.0,2.0,0.0,6.51,nan,1.5166244064045542,0.0,0.35985950124866334,0
41.03,0,1,1,-5.694879639195349e-06,1.9979410585733324,0.06134590905669749,0.00020120326902799487,1.9986641677517274,0.054373123659370304,0.0,2.0,0.0,6.51,nan,1.5166244064045542,0.0,0.35985950124866334,0
41.04,0,1,1,-4.227654447741536e-06,1.9978615624556884,0.06509956324731773,0.00020210281499584773,1.998648156761143,0.059984461494939176,0.0,2.0,0.0,6.51,nan,1.5110139681149533,0.0,0.37985950124866336,0
41.05,0,1,1,-2.651781076057347e-06,1.9977806438579409,0.06893646411821998,0.00020210281499584773,1.998648156761143,0.059984461494939176,0.0,2.0,0.0,6.51,nan,1.5110139681149533,0.0,0.37985950124866336,0
41.06,0,1,1,-9.061628372108999e-07,1.9976964985043322,0.07291157681174178,0.0014215377228667823,1.9963410793805572,0.07015398742541247,0.0,2.0,0.0,6.51,nan,1.502063877092351,0.0,0.37985950124866336,0
41.07,0,1,1,9.622428402966676e-07,1.9976109191975966,0.07696984953623935,0.0014215377228667823,1.9963410793805572,0.07015398742541247,0.0,2.0,0.0,6.51,nan,1.502063877092351,0.0,0.39985950124866343,0
41.08,0,1,1,3.0187251000013404e-06,1.9975221359619741,0.08116639175568738,0.0014265625104878156,1.9962719969334144,0.07524041775267554,0.0,2.0,0.0,6.51,nan,1.502063877092351,0.0,0.39985950124866343,0
41.09,0,1,1,5.213074677157259e-06,1.9974319073958962,0.08544601487750028,0.0014265625104878156,1.9962719969334144,0.07524041775267554,0.0,2.0,0.0,6.51,nan,1.496982471552709,0.0,0.41985950124866345,0
41.1,0,1,1,7.614568196867566e-06,1.997338497660023,0.08986395326910981,0.001432018935127721,1.996202434059364,0.08551642404440331,0.0,2.0,0.0,6.51,nan,1.486711921685621,0.0,0.43985950124866346,0
