time_s,segment,segment_type,state,truth_x_m,truth_y_m,truth_yaw_rad,filtered_x_m,filtered_y_m,filtered_yaw_rad,reference_start_x_m,reference_start_y_m,reference_end_x_m,reference_end_y_m,cross_track_error_m,heading_error_rad,command_linear_mps,command_angular_rps,scored_line_sample
39.6,0,1,2,3.5e-05,1.996615,0.12109,0.001424,1.995307,0.120649,0.0,2.0,4.31,2.0,nan,-0.010746,0.0,0.0,0
39.61,0,1,2,3.5e-05,1.996615,0.12109,0.001424,1.995307,0.120649,0.0,2.0,4.31,2.0,nan,-0.010746,0.0,0.0,0
39.62,0,1,2,3.5e-05,1.996615,0.12109,0.001433,1.995233,0.122618,0.0,2.0,4.31,2.0,nan,-0.012641,0.0,0.0,0
39.63,0,1,2,3.5e-05,1.996615,0.12109,0.001433,1.995233,0.122618,0.0,2.0,4.31,2.0,nan,-0.012641,0.0,0.0,0
39.64,0,1,2,3.5e-05,1.996615,0.12109,-0.001395,1.996227,0.125192,0.0,2.0,4.31,2.0,nan,-0.012641,0.0,0.0,0
39.65,0,1,3,3.5e-05,1.996615,0.12109,-0.001395,1.996227,0.125192,0.0,1.996227,4.31,1.996227,0.000388,-0.016209,0.0,0.0,1
39.66,0,1,3,3.5e-05,1.996615,0.12109,-0.00139,1.996184,0.119096,0.0,1.996227,4.31,1.996227,0.000388,-0.013842,0.004,-0.016,1
39.67,0,1,3,3.5e-05,1.996615,0.12109,-0.00139,1.996184,0.119096,0.0,1.996227,4.31,1.996227,0.000388,-0.013842,0.004,-0.016,1
39.68,0,1,3,3.5e-05,1.996615,0.12109,-0.001384,1.99614,0.121572,0.0,1.996227,4.31,1.996227,0.000388,-0.013842,0.004,-0.016,1
39.69,0,1,3,5.3e-05,1.996615,0.12103,-0.001384,1.99614,0.121572,0.0,1.996227,4.31,1.996227,0.000388,-0.016274,0.008,-0.032,1
39.7,0,1,3,9.4e-05,1.996613,0.120887,-0.001379,1.996096,0.121363,0.0,1.996227,4.31,1.996227,0.000386,-0.01602,0.012,-0.03204,1
39.71,0,1,3,0.000152,1.99661,0.120682,-0.001379,1.996096,0.121363,0.0,1.996227,4.31,1.996227,0.000383,-0.01602,0.012,-0.03204,1
39.72,0,1,3,0.000233,1.996606,0.120394,0.000814,1.996877,0.122368,0.0,1.996227,4.31,1.996227,0.000379,-0.01781,0.016,-0.03562,1
39.73,0,1,3,0.000331,1.996603,0.120104,0.000814,1.996877,0.122368,0.0,1.996227,4.31,1.996227,0.000375,-0.01781,0.016,-0.03562,1
39.74,0,1,3,0.000452,1.996599,0.119814,0.00094,1.996859,0.122199,0.0,1.996227,4.31,1.996227,0.000372,-0.017627,0.02,-0.035254,1
39.75,0,1,3,0.00059,1.996596,0.119497,0.00094,1.996859,0.122199,0.0,1.996227,4.31,1.996227,0.000369,-0.017627,0.02,-0.035254,1
39.76,0,1,3,0.000751,1.996593,0.119173,0.001153,1.996853,0.120578,0.0,1.996227,4.31,1.996227,0.000366,-0.017627,0.02,-0.035254,1
39.77,0,1,3,0.000929,1.99659,0.118852,0.001153,1.996853,0.120578,0.0,1.996227,4.31,1.996227,0.000363,-0.016003,0.024,-0.032006,1
39.78,0,1,3,0.001129,1.996588,0.11853,0.001452,1.996856,0.119265,0.0,1.996227,4.31,1.996227,0.000361,-0.014698,0.028,-0.029395,1
39.79,0,1,3,0.001347,1.996587,0.118233,0.001452,1.996856,0.119265,0.0,1.996227,4.31,1.996227,0.00036,-0.014698,0.028,-0.029395,1
39.8,0,1,3,0.001587,1.996587,0.11794,0.000661,1.996207,0.120893,0.0,1.996227,4.31,1.996227,0.000359,-0.015677,0.032,-0.031354,1
39.81,0,1,3,0.001844,1.996587,0.117668,0.000661,1.996207,0.120893,0.0,1.996227,4.31,1.996227,0.00036,-0.015677,0.032,-0.031354,1
39.82,0,1,3,0.002123,1.996587,0.117401,0.001097,1.996214,0.117454,0.0,1.996227,4.31,1.996227,0.00036,-0.012244,0.036,-0.024489,1
39.83,0,1,3,0.00242,1.996588,0.117119,0.001097,1.996214,0.117454,0.0,1.996227,4.31,1.996227,0.000361,-0.012244,0.036,-0.024489,1
39.84,0,1,3,0.00274,1.996589,0.116836,0.001628,1.996233,0.114405,0.0,1.996227,4.31,1.996227,0.000362,-0.009215,0.04,-0.018429,1
39.85,0,1,3,0.003077,1.996591,0.116602,0.001628,1.996233,0.114405,0.0,1.996227,4.31,1.996227,0.000364,-0.009215,0.04,-0.018429,1
39.86,0,1,3,0.003436,1.996592,0.11639,0.002246,1.99626,0.118437,0.0,1.996227,4.31,1.996227,0.000365,-0.013274,0.044,-0.026548,1
39.87,0,1,3,0.003814,1.996594,0.116222,0.002246,1.99626,0.118437,0.0,1.996227,4.31,1.996227,0.000367,-0.013274,0.044,-0.026548,1
39.88,0,1,3,0.004214,1.996595,0.116073,0.002947,1.996297,0.119377,0.0,1.996227,4.31,1.996227,0.000368,-0.014251,0.048,-0.028503,1
39.89,0,1,3,0.004631,1.996597,0.115872,0.002947,1.996297,0.119377,0.0,1.996227,4.31,1.996227,0.00037,-0.014251,0.048,-0.028503,1
39.9,0,1,3,0.005071,1.996598,0.115646,0.003007,1.995305,0.113907,0.0,1.996227,4.31,1.996227,0.000371,-0.007783,0.048,-0.028503,1
39.91,0,1,3,0.005528,1.996599,0.115405,0.003007,1.995305,0.113907,0.0,1.996227,4.31,1.996227,0.000372,-0.007783,0.052,-0.015565,1
39.92,0,1,3,0.006008,1.9966,0.115163,0.003845,1.995334,0.116445,0.0,1.996227,4.31,1.996227,0.000373,-0.010345,0.056,-0.02069,1
39.93,0,1,3,0.006505,1.996603,0.114985,0.003845,1.995334,0.116445,0.0,1.996227,4.31,1.996227,0.000376,-0.010345,0.056,-0.02069,1
39.94,0,1,3,0.007026,1.996604,0.114874,0.004778,1.995375,0.117555,0.0,1.996227,4.31,1.996227,0.000377,-0.011491,0.06,-0.022982,1
39.95,0,1,3,0.007563,1.996606,0.114726,0.004778,1.995375,0.117555,0.0,1.996227,4.31,1.996227,0.000379,-0.011491,0.06,-0.022982,1
39.96,0,1,3,0.008124,1.996607,0.114567,0.005797,1.995424,0.111833,0.0,1.996227,4.31,1.996227,0.00038,-0.005813,0.06,-0.022982,1
39.97,0,1,3,0.008701,1.996608,0.11439,0.005797,1.995424,0.111833,0.0,1.996227,4.31,1.996227,0.000381,-0.005813,0.064,-0.011627,1
39.98,0,1,3,0.009301,1.99661,0.114212,0.006,1.997769,0.113804,0.0,1.996227,4.31,1.996227,0.000383,-0.010139,0.064,-0.011627,1
39.99,0,1,3,0.009919,1.996612,0.114096,0.006,1.997769,0.113804,0.0,1.996227,4.31,1.996227,0.000385,-0.010139,0.068,-0.020278,1
40.0,0,1,3,0.01056,1.996614,0.114033,0.007152,1.997886,0.113639,0.0,1.996227,4.31,1.996227,0.000387,-0.010101,0.072,-0.020201,1
40.01,0,1,3,0.011218,1.996615,0.113917,0.007152,1.997886,0.113639,0.0,1.996227,4.31,1.996227,0.000388,-0.010101,0.072,-0.020201,1
40.02,0,1,3,0.011898,1.996617,0.113772,0.008398,1.998015,0.114161,0.0,1.996227,4.31,1.996227,0.00039,-0.010761,0.076,-0.021523,1
40.03,0,1,3,0.012596,1.996618,0.113629,0.008398,1.998015,0.114161,0.0,1.996227,4.31,1.996227,0.000391,-0.010761,0.076,-0.021523,1
40.04,0,1,3,0.013316,1.99662,0.113488,0.00973,1.998154,0.112508,0.0,1.996227,4.31,1.996227,0.000392,-0.009259,0.08,-0.018518,1
40.05,0,1,3,0.014054,1.996621,0.113336,0.00973,1.998154,0.112508,0.0,1.996227,4.31,1.996227,0.000394,-0.009259,0.08,-0.018518,1
40.06,0,1,3,0.014815,1.996622,0.113185,0.011738,1.997741,0.115936,0.0,1.996227,4.31,1.996227,0.000395,-0.012284,0.08,-0.018518,1
40.07,0,1,3,0.015592,1.996624,0.11306,0.011738,1.997741,0.115936,0.0,1.996227,4.31,1.996227,0.000397,-0.012284,0.084,-0.024568,1
40.08,0,1,3,0.016393,1.996625,0.112942,0.013211,1.997882,0.11304,0.0,1.996227,4.31,1.996227,0.000398,-0.012284,0.084,-0.024568,1
40.09,0,1,3,0.017211,1.996626,0.112782,0.013211,1.997882,0.11304,0.0,1.996227,4.31,1.996227,0.000399,-0.009538,0.088,-0.019077,1
40.1,0,1,3,0.018052,1.996626,0.112608,0.014778,1.998031,0.113487,0.0,1.996227,4.31,1.996227,0.000399,-0.010145,0.092,-0.02029,1
40.11,0,1,3,0.018909,1.996628,0.112474,0.014778,1.998031,0.113487,0.0,1.996227,4.31,1.996227,0.000401,-0.010145,0.092,-0.02029,1
40.12,0,1,3,0.01979,1.996629,0.112357,0.016431,1.998191,0.111143,0.0,1.996227,4.31,1.996227,0.000402,-0.010145,0.092,-0.02029,1
40.13,0,1,3,0.020688,1.99663,0.11223,0.016431,1.998191,0.111143,0.0,1.996227,4.31,1.996227,0.000403,-0.007973,0.096,-0.015946,1
