time_s,segment,segment_type,state,truth_x_m,truth_y_m,truth_yaw_rad,filtered_x_m,filtered_y_m,filtered_yaw_rad,reference_start_x_m,reference_start_y_m,reference_end_x_m,reference_end_y_m,cross_track_error_m,scored_line_sample
239.28,12,1,1,0.03459463279976771,4.008552644929703,1.3438745998399495,0.03404618970020236,4.0083688186732305,1.3452674393203163,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.29,12,1,1,0.03459279673786941,4.008498405622972,1.3420333011484302,0.03404618970020236,4.0083688186732305,1.3452674393203163,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.3,12,1,1,0.03459060430383376,4.008440512103787,1.3400693025951127,0.034200705071206476,4.010015216926568,1.342220836666175,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.31,12,1,1,0.03458852104070331,4.008380403880636,1.33802952678188,0.034200705071206476,4.010015216926568,1.342220836666175,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.32,12,1,1,0.03458606345950144,4.008316637893792,1.3358669403790728,0.03422649570400472,4.009994720912736,1.3384819866196445,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.33,12,1,1,0.03458370674452382,4.008250630207544,1.3336289274767885,0.03422649570400472,4.009994720912736,1.3384819866196445,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.34,12,1,1,0.034580950305548974,4.00818089646348,1.33126835252406,0.03425308302120851,4.009978912429268,1.3328636610771465,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.35,12,1,1,0.0345782770239218,4.008108912248433,1.3288326012913831,0.03425308302120851,4.009978912429268,1.3328636610771465,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.36,12,1,1,0.03457518486873745,4.008033099699169,1.326274729695265,0.03427995625848675,4.009965322670646,1.3279341056224085,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.37,12,1,1,0.03457216033620458,4.007955094648286,1.323641572948634,0.03427995625848675,4.009965322670646,1.3279341056224085,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.38,12,1,1,0.034568688635802314,4.007873092377641,1.3208871056353877,0.03430688879426845,4.009952752273045,1.321623222673264,0.03249999999999969,3.95,2.7675,3.95,nan,0
