phase,time_s,forward_m,up_m,truth_yaw_rad,filtered_yaw_rad,state,segment
compensated,126.39,-0.4146443885228216,1.6278587545471404,3.0381387861478437,3.039337418440298,3,4
compensated,126.4,-0.4153658976447736,1.6278538972213732,3.038072125272452,3.0406533152568977,3,4
compensated,126.41,-0.4161045612789247,1.627849391136927,3.0380072166798286,3.0406533152568977,3,4
compensated,126.42,-0.41686613351434654,1.6278443816300276,3.037940569860483,3.0367699322939057,3,4
compensated,126.43,-0.41764489725020726,1.627840144760034,3.0378376144384043,3.0367699322939057,3,4
compensated,126.44,-0.41844674808295823,1.627834749849176,3.0377211182914325,3.0387547846775167,3,4
compensated,126.45,-0.41926563505283465,1.6278286034365803,3.0376549550793945,3.0387547846775167,3,4
compensated,126.46,-0.4201072501588091,1.6278231709341322,3.0376151161903904,3.039460742300035,3,4
compensated,126.47,-0.42096593392331483,1.6278187046802906,3.037546383342436,3.039460742300035,3,4
compensated,126.48,-0.42184773817095356,1.627813331651946,3.0374680486061525,3.039584262741192,3,4
compensated,126.49,-0.42274655455399746,1.627808469552481,3.0373800969243945,3.039584262741192,3,4
compensated,126.5,-0.4236684741598734,1.627802970712118,3.0372885860841827,3.0357328040161766,3,4
compensated,126.51,-0.424607381323032,1.6277981052936168,3.037178887057046,3.0357328040161766,3,4
compensated,126.52,-0.42556946405510987,1.6277924418579022,3.0370634956067493,3.0363012037990895,3,4
compensated,126.53,-0.42654845110120865,1.6277857445379706,3.0369978228470003,3.0363012037990895,3,4
compensated,126.54,-0.4275503203940654,1.6277798534263381,3.0369587950077714,3.0390201726198924,3,4
compensated,126.55,-0.4285690601530232,1.6277745920614373,3.0369126831256343,3.0390201726198924,3,4
compensated,126.56,-0.42961101359612086,1.6277687386191277,3.036863417955715,3.035243023405833,3,4
