phase,time_s,forward_m,up_m,yaw_deg
static,11.410000,-0.000000,-0.000002,0.003881
static,11.410000,-0.000000,-0.000002,0.003881
static,11.410000,-0.000000,-0.000002,0.003881
static,11.410000,-0.000000,-0.000002,0.003881
static,11.410000,-0.000000,-0.000002,0.003881
static,11.410000,-0.000000,-0.000002,0.003881
static,11.420000,-0.000000,-0.000002,0.003881
static,11.420000,-0.000000,-0.000002,0.003881
static,11.420000,-0.000000,-0.000002,0.003881
static,11.420000,-0.000000,-0.000002,0.003881
static,11.420000,-0.000000,-0.000002,0.003881
static,11.420000,-0.000000,-0.000002,0.003881
static,11.420000,-0.000000,-0.000002,0.003881
static,11.420000,-0.000000,-0.000002,0.003881
static,11.420000,-0.000000,-0.000002,0.003881
static,11.420000,-0.000000,-0.000002,0.003881
static,11.420000,-0.000000,-0.000002,0.003881
static,11.430000,-0.000000,-0.000002,0.003881
static,11.430000,-0.000000,-0.000002,0.003881
static,11.430000,-0.000000,-0.000002,0.003881
static,11.430000,-0.000000,-0.000002,0.003881
static,11.430000,-0.000000,-0.000002,0.003881
static,11.430000,-0.000000,-0.000002,0.003881
static,11.430000,-0.000000,-0.000002,0.003881
static,11.430000,-0.000000,-0.000002,0.003881
static,11.430000,-0.000000,-0.000002,0.003881
static,11.430000,-0.000000,-0.000002,0.003881
static,11.430000,-0.000000,-0.000002,0.003881
static,11.430000,-0.000000,-0.000002,0.003881
static,11.440000,-0.000000,-0.000002,0.003881
static,11.440000,-0.000000,-0.000002,0.003881
static,11.440000,-0.000000,-0.000002,0.003881
static,11.440000,-0.000000,-0.000002,0.003881
static,11.440000,-0.000000,-0.000002,0.003881
static,11.440000,-0.000000,-0.000002,0.003881
static,11.440000,-0.000000,-0.000002,0.003881
static,11.440000,-0.000000,-0.000002,0.003881
static,11.440000,-0.000000,-0.000002,0.003881
static,11.440000,-0.000000,-0.000002,0.003881
static,11.440000,-0.000000,-0.000002,0.003881
static,11.450000,-0.000000,-0.000002,0.003881
static,11.450000,-0.000000,-0.000002,0.003881
static,11.450000,-0.000000,-0.000002,0.003881
static,11.450000,-0.000000,-0.000002,0.003881
static,11.450000,-0.000000,-0.000002,0.003881
static,11.450000,-0.000000,-0.000002,0.003881
static,11.450000,-0.000000,-0.000002,0.003881
static,11.450000,-0.000000,-0.000002,0.003881
static,11.450000,-0.000000,-0.000002,0.003881
static,11.450000,-0.000000,-0.000002,0.003881
static,11.450000,-0.000000,-0.000002,0.003881
static,11.450000,-0.000000,-0.000002,0.003881
static,11.460000,-0.000000,-0.000002,0.003881
static,11.460000,-0.000000,-0.000002,0.003881
static,11.460000,-0.000000,-0.000002,0.003881
static,11.460000,-0.000000,-0.000002,0.003881
static,11.460000,-0.000000,-0.000002,0.003881
static,11.460000,-0.000000,-0.000002,0.003881
static,11.460000,-0.000000,-0.000002,0.003881
static,11.460000,-0.000000,-0.000002,0.003881
static,11.460000,-0.000000,-0.000002,0.003881
static,11.460000,-0.000000,-0.000002,0.003881
static,11.460000,-0.000000,-0.000002,0.003881
static,11.470000,-0.000000,-0.000002,0.003881
static,11.470000,-0.000000,-0.000002,0.003881
static,11.470000,-0.000000,-0.000002,0.003881
static,11.470000,-0.000000,-0.000002,0.003881
static,11.470000,-0.000000,-0.000002,0.003881
static,11.470000,-0.000000,-0.000002,0.003881
static,11.470000,-0.000000,-0.000002,0.003881
static,11.470000,-0.000000,-0.000002,0.003881
static,11.470000,-0.000000,-0.000002,0.003881
static,11.470000,-0.000000,-0.000002,0.003881
static,11.470000,-0.000000,-0.000002,0.003881
static,11.470000,-0.000000,-0.000002,0.003881
static,11.480000,-0.000000,-0.000002,0.003881
static,11.480000,-0.000000,-0.000002,0.003881
static,11.480000,-0.000000,-0.000002,0.003881
static,11.480000,-0.000000,-0.000002,0.003881
static,11.480000,-0.000000,-0.000002,0.003881
static,11.480000,-0.000000,-0.000002,0.003881
static,11.480000,-0.000000,-0.000002,0.003881
static,11.480000,-0.000000,-0.000002,0.003881
static,11.480000,-0.000000,-0.000002,0.003881
static,11.480000,-0.000000,-0.000002,0.003881
static,11.480000,-0.000000,-0.000002,0.003881
static,11.490000,-0.000000,-0.000002,0.003881
static,11.490000,-0.000000,-0.000002,0.003881
static,11.490000,-0.000000,-0.000002,0.003881
static,11.490000,-0.000000,-0.000002,0.003881
static,11.490000,-0.000000,-0.000002,0.003881
static,11.490000,-0.000000,-0.000002,0.003881
static,11.490000,-0.000000,-0.000002,0.003881
static,11.490000,-0.000000,-0.000002,0.003881
static,11.490000,-0.000000,-0.000002,0.003881
static,11.490000,-0.000000,-0.000002,0.003881
static,11.490000,-0.000000,-0.000002,0.003881
static,11.490000,-0.000000,-0.000002,0.003881
static,11.500000,-0.000000,-0.000002,0.003881
static,11.500000,-0.000000,-0.000002,0.003881
static,11.500000,-0.000000,-0.000002,0.003881
static,11.500000,-0.000000,-0.000002,0.003881
static,11.500000,-0.000000,-0.000002,0.003881
static,11.500000,-0.000000,-0.000002,0.003881
static,11.500000,-0.000000,-0.000002,0.003881
static,11.500000,-0.000000,-0.000002,0.003881
static,11.500000,-0.000000,-0.000002,0.003881
static,11.500000,-0.000000,-0.000002,0.003881
static,11.500000,-0.000000,-0.000002,0.003881
static,11.510000,-0.000000,-0.000002,0.003881
static,11.510000,-0.000000,-0.000002,0.003881
static,11.510000,-0.000000,-0.000002,0.003881
static,11.510000,-0.000000,-0.000002,0.003881
static,11.510000,-0.000000,-0.000002,0.003881
static,11.510000,-0.000000,-0.000002,0.003881
static,11.510000,-0.000000,-0.000002,0.003881
static,11.510000,-0.000000,-0.000002,0.003881
static,11.510000,-0.000000,-0.000002,0.003881
static,11.510000,-0.000000,-0.000002,0.003881
static,11.510000,-0.000000,-0.000002,0.003881
static,11.510000,-0.000000,-0.000002,0.003881
static,11.520000,-0.000000,-0.000002,0.003881
static,11.520000,-0.000000,-0.000002,0.003881
static,11.520000,-0.000000,-0.000002,0.003881
static,11.520000,-0.000000,-0.000002,0.003881
static,11.520000,-0.000000,-0.000002,0.003881
static,11.520000,-0.000000,-0.000002,0.003881
static,11.520000,-0.000000,-0.000002,0.003881
static,11.520000,-0.000000,-0.000002,0.003881
static,11.520000,-0.000000,-0.000002,0.003881
static,11.520000,-0.000000,-0.000002,0.003881
static,11.520000,-0.000000,-0.000002,0.003881
static,11.530000,-0.000000,-0.000002,0.003881
static,11.530000,-0.000000,-0.000002,0.003881
static,11.530000,-0.000000,-0.000002,0.003881
static,11.530000,-0.000000,-0.000002,0.003881
static,11.530000,-0.000000,-0.000002,0.003881
static,11.530000,-0.000000,-0.000002,0.003881
static,11.530000,-0.000000,-0.000002,0.003881
static,11.530000,-0.000000,-0.000002,0.003881
static,11.530000,-0.000000,-0.000002,0.003881
static,11.530000,-0.000000,-0.000002,0.003881
static,11.530000,-0.000000,-0.000002,0.003881
static,11.530000,-0.000000,-0.000002,0.003881
static,11.540000,-0.000000,-0.000002,0.003881
static,11.540000,-0.000000,-0.000002,0.003881
static,11.540000,-0.000000,-0.000002,0.003881
static,11.540000,-0.000000,-0.000002,0.003881
static,11.540000,-0.000000,-0.000002,0.003881
static,11.540000,-0.000000,-0.000002,0.003881
static,11.540000,-0.000000,-0.000002,0.003881
static,11.540000,-0.000000,-0.000002,0.003881
static,11.540000,-0.000000,-0.000002,0.003881
static,11.540000,-0.000000,-0.000002,0.003881
static,11.540000,-0.000000,-0.000002,0.003881
static,11.550000,-0.000000,-0.000002,0.003881
static,11.550000,-0.000000,-0.000002,0.003881
static,11.550000,-0.000000,-0.000002,0.003881
static,11.550000,-0.000000,-0.000002,0.003881
static,11.550000,-0.000000,-0.000002,0.003881
static,11.550000,-0.000000,-0.000002,0.003881
static,11.550000,-0.000000,-0.000002,0.003881
static,11.550000,-0.000000,-0.000002,0.003881
static,11.550000,-0.000000,-0.000002,0.003881
static,11.550000,-0.000000,-0.000002,0.003881
static,11.550000,-0.000000,-0.000002,0.003881
static,11.550000,-0.000000,-0.000002,0.003881
static,11.560000,-0.000000,-0.000002,0.003881
static,11.560000,-0.000000,-0.000002,0.003881
static,11.560000,-0.000000,-0.000002,0.003881
static,11.560000,-0.000000,-0.000002,0.003881
static,11.560000,-0.000000,-0.000002,0.003881
static,11.560000,-0.000000,-0.000002,0.003881
static,11.560000,-0.000000,-0.000002,0.003881
static,11.560000,-0.000000,-0.000002,0.003881
static,11.560000,-0.000000,-0.000002,0.003881
static,11.560000,-0.000000,-0.000002,0.003881
static,11.560000,-0.000000,-0.000002,0.003881
static,11.570000,-0.000000,-0.000002,0.003881
static,11.570000,-0.000000,-0.000002,0.003881
static,11.570000,-0.000000,-0.000002,0.003881
static,11.570000,-0.000000,-0.000002,0.003881
static,11.570000,-0.000000,-0.000002,0.003881
static,11.570000,-0.000000,-0.000002,0.003881
static,11.570000,-0.000000,-0.000002,0.003881
static,11.570000,-0.000000,-0.000002,0.003881
static,11.570000,-0.000000,-0.000002,0.003881
static,11.570000,-0.000000,-0.000002,0.003881
static,11.570000,-0.000000,-0.000002,0.003881
static,11.570000,-0.000000,-0.000002,0.003881
static,11.580000,-0.000000,-0.000002,0.003881
static,11.580000,-0.000000,-0.000002,0.003881
static,11.580000,-0.000000,-0.000002,0.003881
static,11.580000,-0.000000,-0.000002,0.003881
static,11.580000,-0.000000,-0.000002,0.003881
static,11.580000,-0.000000,-0.000002,0.003881
static,11.580000,-0.000000,-0.000002,0.003881
static,11.580000,-0.000000,-0.000002,0.003881
static,11.580000,-0.000000,-0.000002,0.003881
static,11.580000,-0.000000,-0.000002,0.003881
static,11.580000,-0.000000,-0.000002,0.003881
static,11.590000,-0.000000,-0.000002,0.003881
static,11.590000,-0.000000,-0.000002,0.003881
static,11.590000,-0.000000,-0.000002,0.003881
static,11.590000,-0.000000,-0.000002,0.003881
static,11.590000,-0.000000,-0.000002,0.003881
static,11.590000,-0.000000,-0.000002,0.003881
static,11.590000,-0.000000,-0.000002,0.003881
static,11.590000,-0.000000,-0.000002,0.003881
static,11.590000,-0.000000,-0.000002,0.003881
static,11.590000,-0.000000,-0.000002,0.003881
static,11.590000,-0.000000,-0.000002,0.003881
static,11.590000,-0.000000,-0.000002,0.003881
static,11.600000,-0.000000,-0.000002,0.003881
static,11.600000,-0.000000,-0.000002,0.003881
static,11.600000,-0.000000,-0.000002,0.003881
static,11.600000,-0.000000,-0.000002,0.003881
static,11.600000,-0.000000,-0.000002,0.003881
static,11.600000,-0.000000,-0.000002,0.003881
static,11.600000,-0.000000,-0.000002,0.003881
static,11.600000,-0.000000,-0.000002,0.003881
static,11.600000,-0.000000,-0.000002,0.003881
static,11.600000,-0.000000,-0.000002,0.003881
static,11.600000,-0.000000,-0.000002,0.003881
static,11.610000,-0.000000,-0.000002,0.003881
static,11.610000,-0.000000,-0.000002,0.003881
static,11.610000,-0.000000,-0.000002,0.003881
static,11.610000,-0.000000,-0.000002,0.003881
static,11.610000,-0.000000,-0.000002,0.003881
static,11.610000,-0.000000,-0.000002,0.003881
static,11.610000,-0.000000,-0.000002,0.003881
static,11.610000,-0.000000,-0.000002,0.003881
static,11.610000,-0.000000,-0.000002,0.003881
static,11.610000,-0.000000,-0.000002,0.003881
static,11.610000,-0.000000,-0.000002,0.003881
static,11.610000,-0.000000,-0.000002,0.003881
static,11.620000,-0.000000,-0.000002,0.003881
static,11.620000,-0.000000,-0.000002,0.003881
static,11.620000,-0.000000,-0.000002,0.003881
static,11.620000,-0.000000,-0.000002,0.003881
static,11.620000,-0.000000,-0.000002,0.003881
static,11.620000,-0.000000,-0.000002,0.003881
static,11.620000,-0.000000,-0.000002,0.003881
static,11.620000,-0.000000,-0.000002,0.003881
static,11.620000,-0.000000,-0.000002,0.003881
static,11.620000,-0.000000,-0.000002,0.003881
static,11.620000,-0.000000,-0.000002,0.003881
static,11.630000,-0.000000,-0.000002,0.003881
static,11.630000,-0.000000,-0.000002,0.003881
static,11.630000,-0.000000,-0.000002,0.003881
static,11.630000,-0.000000,-0.000002,0.003881
static,11.630000,-0.000000,-0.000002,0.003881
static,11.630000,-0.000000,-0.000002,0.003881
static,11.630000,-0.000000,-0.000002,0.003881
static,11.630000,-0.000000,-0.000002,0.003881
static,11.630000,-0.000000,-0.000002,0.003881
static,11.630000,-0.000000,-0.000002,0.003881
static,11.630000,-0.000000,-0.000002,0.003881
static,11.630000,-0.000000,-0.000002,0.003881
static,11.640000,-0.000000,-0.000002,0.003881
static,11.640000,-0.000000,-0.000002,0.003881
static,11.640000,-0.000000,-0.000002,0.003881
static,11.640000,-0.000000,-0.000002,0.003881
static,11.640000,-0.000000,-0.000002,0.003881
static,11.640000,-0.000000,-0.000002,0.003881
static,11.640000,-0.000000,-0.000002,0.003881
static,11.640000,-0.000000,-0.000002,0.003881
static,11.640000,-0.000000,-0.000002,0.003881
static,11.640000,-0.000000,-0.000002,0.003881
static,11.640000,-0.000000,-0.000002,0.003881
static,11.650000,-0.000000,-0.000002,0.003881
static,11.650000,-0.000000,-0.000002,0.003881
static,11.650000,-0.000000,-0.000002,0.003881
static,11.650000,-0.000000,-0.000002,0.003881
static,11.650000,-0.000000,-0.000002,0.003881
static,11.650000,-0.000000,-0.000002,0.003881
static,11.650000,-0.000000,-0.000002,0.003881
static,11.650000,-0.000000,-0.000002,0.003881
static,11.650000,-0.000000,-0.000002,0.003881
static,11.650000,-0.000000,-0.000002,0.003881
static,11.650000,-0.000000,-0.000002,0.003881
static,11.650000,-0.000000,-0.000002,0.003881
static,11.660000,-0.000000,-0.000002,0.003881
static,11.660000,-0.000000,-0.000002,0.003881
static,11.660000,-0.000000,-0.000002,0.003881
static,11.660000,-0.000000,-0.000002,0.003881
static,11.660000,-0.000000,-0.000002,0.003881
static,11.660000,-0.000000,-0.000002,0.003881
static,11.660000,-0.000000,-0.000002,0.003881
static,11.660000,-0.000000,-0.000002,0.003881
static,11.660000,-0.000000,-0.000002,0.003881
static,11.660000,-0.000000,-0.000002,0.003881
static,11.660000,-0.000000,-0.000002,0.003881
static,11.670000,-0.000000,-0.000002,0.003881
static,11.670000,-0.000000,-0.000002,0.003881
static,11.670000,-0.000000,-0.000002,0.003881
static,11.670000,-0.000000,-0.000002,0.003881
static,11.670000,-0.000000,-0.000002,0.003881
static,11.670000,-0.000000,-0.000002,0.003881
static,11.670000,-0.000000,-0.000002,0.003881
static,11.670000,-0.000000,-0.000002,0.003881
static,11.670000,-0.000000,-0.000002,0.003881
static,11.670000,-0.000000,-0.000002,0.003881
static,11.670000,-0.000000,-0.000002,0.003881
static,11.670000,-0.000000,-0.000002,0.003881
static,11.680000,-0.000000,-0.000002,0.003881
static,11.680000,-0.000000,-0.000002,0.003881
static,11.680000,-0.000000,-0.000002,0.003881
static,11.680000,-0.000000,-0.000002,0.003881
static,11.680000,-0.000000,-0.000002,0.003881
static,11.680000,-0.000000,-0.000002,0.003881
static,11.680000,-0.000000,-0.000002,0.003881
static,11.680000,-0.000000,-0.000002,0.003881
static,11.680000,-0.000000,-0.000002,0.003881
static,11.680000,-0.000000,-0.000002,0.003881
static,11.680000,-0.000000,-0.000002,0.003881
static,11.690000,-0.000000,-0.000002,0.003881
static,11.690000,-0.000000,-0.000002,0.003881
static,11.690000,-0.000000,-0.000002,0.003881
static,11.690000,-0.000000,-0.000002,0.003881
static,11.690000,-0.000000,-0.000002,0.003881
static,11.690000,-0.000000,-0.000002,0.003881
static,11.690000,-0.000000,-0.000002,0.003881
static,11.690000,-0.000000,-0.000002,0.003881
static,11.690000,-0.000000,-0.000002,0.003881
static,11.690000,-0.000000,-0.000002,0.003881
static,11.690000,-0.000000,-0.000002,0.003881
static,11.690000,-0.000000,-0.000002,0.003881
static,11.700000,-0.000000,-0.000002,0.003881
static,11.700000,-0.000000,-0.000002,0.003881
static,11.700000,-0.000000,-0.000002,0.003881
static,11.700000,-0.000000,-0.000002,0.003881
static,11.700000,-0.000000,-0.000002,0.003881
static,11.700000,-0.000000,-0.000002,0.003881
static,11.700000,-0.000000,-0.000002,0.003881
static,11.700000,-0.000000,-0.000002,0.003881
static,11.700000,-0.000000,-0.000002,0.003881
static,11.700000,-0.000000,-0.000002,0.003881
static,11.700000,-0.000000,-0.000002,0.003881
static,11.710000,-0.000000,-0.000002,0.003881
static,11.710000,-0.000000,-0.000002,0.003881
static,11.710000,-0.000000,-0.000002,0.003881
static,11.710000,-0.000000,-0.000002,0.003881
static,11.710000,-0.000000,-0.000002,0.003881
static,11.710000,-0.000000,-0.000002,0.003881
static,11.710000,-0.000000,-0.000002,0.003881
static,11.710000,-0.000000,-0.000002,0.003881
static,11.710000,-0.000000,-0.000002,0.003881
static,11.710000,-0.000000,-0.000002,0.003881
static,11.710000,-0.000000,-0.000002,0.003881
static,11.710000,-0.000000,-0.000002,0.003881
static,11.720000,-0.000000,-0.000002,0.003881
static,11.720000,-0.000000,-0.000002,0.003881
static,11.720000,-0.000000,-0.000002,0.003881
static,11.720000,-0.000000,-0.000002,0.003881
static,11.720000,-0.000000,-0.000002,0.003881
static,11.720000,-0.000000,-0.000002,0.003881
static,11.720000,-0.000000,-0.000002,0.003881
static,11.720000,-0.000000,-0.000002,0.003881
static,11.720000,-0.000000,-0.000002,0.003881
static,11.720000,-0.000000,-0.000002,0.003881
static,11.720000,-0.000000,-0.000002,0.003881
static,11.730000,-0.000000,-0.000002,0.003881
static,11.730000,-0.000000,-0.000002,0.003881
static,11.730000,-0.000000,-0.000002,0.003881
static,11.730000,-0.000000,-0.000002,0.003881
static,11.730000,-0.000000,-0.000002,0.003881
static,11.730000,-0.000000,-0.000002,0.003881
static,11.730000,-0.000000,-0.000002,0.003881
static,11.730000,-0.000000,-0.000002,0.003881
static,11.730000,-0.000000,-0.000002,0.003881
static,11.730000,-0.000000,-0.000002,0.003881
static,11.730000,-0.000000,-0.000002,0.003881
static,11.730000,-0.000000,-0.000002,0.003881
static,11.740000,-0.000000,-0.000002,0.003881
static,11.740000,-0.000000,-0.000002,0.003881
static,11.740000,-0.000000,-0.000002,0.003881
static,11.740000,-0.000000,-0.000002,0.003881
static,11.740000,-0.000000,-0.000002,0.003881
static,11.740000,-0.000000,-0.000002,0.003881
static,11.740000,-0.000000,-0.000002,0.003881
static,11.740000,-0.000000,-0.000002,0.003881
static,11.740000,-0.000000,-0.000002,0.003881
static,11.740000,-0.000000,-0.000002,0.003881
static,11.740000,-0.000000,-0.000002,0.003881
static,11.750000,-0.000000,-0.000002,0.003881
static,11.750000,-0.000000,-0.000002,0.003881
static,11.750000,-0.000000,-0.000002,0.003881
static,11.750000,-0.000000,-0.000002,0.003881
static,11.750000,-0.000000,-0.000002,0.003881
static,11.750000,-0.000000,-0.000002,0.003881
static,11.750000,-0.000000,-0.000002,0.003881
static,11.750000,-0.000000,-0.000002,0.003881
static,11.750000,-0.000000,-0.000002,0.003881
static,11.750000,-0.000000,-0.000002,0.003881
static,11.750000,-0.000000,-0.000002,0.003881
static,11.750000,-0.000000,-0.000002,0.003881
static,11.760000,-0.000000,-0.000002,0.003881
static,11.760000,-0.000000,-0.000002,0.003881
static,11.760000,-0.000000,-0.000002,0.003881
static,11.760000,-0.000000,-0.000002,0.003881
static,11.760000,-0.000000,-0.000002,0.003881
static,11.760000,-0.000000,-0.000002,0.003881
static,11.760000,-0.000000,-0.000002,0.003881
static,11.760000,-0.000000,-0.000002,0.003881
static,11.760000,-0.000000,-0.000002,0.003881
static,11.760000,-0.000000,-0.000002,0.003881
static,11.760000,-0.000000,-0.000002,0.003881
static,11.770000,-0.000000,-0.000002,0.003881
static,11.770000,-0.000000,-0.000002,0.003881
static,11.770000,-0.000000,-0.000002,0.003881
static,11.770000,-0.000000,-0.000002,0.003881
static,11.770000,-0.000000,-0.000002,0.003881
static,11.770000,-0.000000,-0.000002,0.003881
static,11.770000,-0.000000,-0.000002,0.003881
static,11.770000,-0.000000,-0.000002,0.003881
static,11.770000,-0.000000,-0.000002,0.003881
static,11.770000,-0.000000,-0.000002,0.003881
static,11.770000,-0.000000,-0.000002,0.003881
static,11.770000,-0.000000,-0.000002,0.003881
static,11.780000,-0.000000,-0.000002,0.003881
static,11.780000,-0.000000,-0.000002,0.003881
static,11.780000,-0.000000,-0.000002,0.003881
static,11.780000,-0.000000,-0.000002,0.003881
static,11.780000,-0.000000,-0.000002,0.003881
static,11.780000,-0.000000,-0.000002,0.003881
static,11.780000,-0.000000,-0.000002,0.003881
static,11.780000,-0.000000,-0.000002,0.003881
static,11.780000,-0.000000,-0.000002,0.003881
static,11.780000,-0.000000,-0.000002,0.003881
static,11.780000,-0.000000,-0.000002,0.003881
static,11.790000,-0.000000,-0.000002,0.003881
static,11.790000,-0.000000,-0.000002,0.003881
static,11.790000,-0.000000,-0.000002,0.003881
static,11.790000,-0.000000,-0.000002,0.003881
static,11.790000,-0.000000,-0.000002,0.003881
static,11.790000,-0.000000,-0.000002,0.003881
static,11.790000,-0.000000,-0.000002,0.003881
static,11.790000,-0.000000,-0.000002,0.003881
static,11.790000,-0.000000,-0.000002,0.003881
static,11.790000,-0.000000,-0.000002,0.003881
static,11.790000,-0.000000,-0.000002,0.003881
static,11.790000,-0.000000,-0.000002,0.003881
static,11.800000,-0.000000,-0.000002,0.003881
static,11.800000,-0.000000,-0.000002,0.003881
static,11.800000,-0.000000,-0.000002,0.003881
static,11.800000,-0.000000,-0.000002,0.003881
static,11.800000,-0.000000,-0.000002,0.003881
static,11.800000,-0.000000,-0.000002,0.003881
static,11.800000,-0.000000,-0.000002,0.003881
static,11.800000,-0.000000,-0.000002,0.003881
static,11.800000,-0.000000,-0.000002,0.003881
static,11.800000,-0.000000,-0.000002,0.003881
static,11.800000,-0.000000,-0.000002,0.003881
static,11.810000,-0.000000,-0.000002,0.003881
static,11.810000,-0.000000,-0.000002,0.003881
static,11.810000,-0.000000,-0.000002,0.003881
static,11.810000,-0.000000,-0.000002,0.003881
static,11.810000,-0.000000,-0.000002,0.003881
static,11.810000,-0.000000,-0.000002,0.003881
static,11.810000,-0.000000,-0.000002,0.003881
static,11.810000,-0.000000,-0.000002,0.003881
static,11.810000,-0.000000,-0.000002,0.003881
static,11.810000,-0.000000,-0.000002,0.003881
static,11.810000,-0.000000,-0.000002,0.003881
static,11.810000,-0.000000,-0.000002,0.003881
static,11.820000,-0.000000,-0.000002,0.003881
static,11.820000,-0.000000,-0.000002,0.003881
static,11.820000,-0.000000,-0.000002,0.003881
static,11.820000,-0.000000,-0.000002,0.003881
static,11.820000,-0.000000,-0.000002,0.003881
static,11.820000,-0.000000,-0.000002,0.003881
static,11.820000,-0.000000,-0.000002,0.003881
static,11.820000,-0.000000,-0.000002,0.003881
static,11.820000,-0.000000,-0.000002,0.003881
static,11.820000,-0.000000,-0.000002,0.003881
static,11.820000,-0.000000,-0.000002,0.003881
static,11.830000,-0.000000,-0.000002,0.003881
static,11.830000,-0.000000,-0.000002,0.003881
static,11.830000,-0.000000,-0.000002,0.003881
static,11.830000,-0.000000,-0.000002,0.003881
static,11.830000,-0.000000,-0.000002,0.003881
static,11.830000,-0.000000,-0.000002,0.003881
static,11.830000,-0.000000,-0.000002,0.003881
static,11.830000,-0.000000,-0.000002,0.003881
static,11.830000,-0.000000,-0.000002,0.003881
static,11.830000,-0.000000,-0.000002,0.003881
static,11.830000,-0.000000,-0.000002,0.003881
static,11.830000,-0.000000,-0.000002,0.003881
static,11.840000,-0.000000,-0.000002,0.003881
static,11.840000,-0.000000,-0.000002,0.003881
static,11.840000,-0.000000,-0.000002,0.003881
static,11.840000,-0.000000,-0.000002,0.003881
static,11.840000,-0.000000,-0.000002,0.003881
static,11.840000,-0.000000,-0.000002,0.003881
static,11.840000,-0.000000,-0.000002,0.003881
static,11.840000,-0.000000,-0.000002,0.003881
static,11.840000,-0.000000,-0.000002,0.003881
static,11.840000,-0.000000,-0.000002,0.003881
static,11.840000,-0.000000,-0.000002,0.003881
static,11.850000,-0.000000,-0.000002,0.003881
static,11.850000,-0.000000,-0.000002,0.003881
static,11.850000,-0.000000,-0.000002,0.003881
static,11.850000,-0.000000,-0.000002,0.003881
static,11.850000,-0.000000,-0.000002,0.003881
static,11.850000,-0.000000,-0.000002,0.003881
static,11.850000,-0.000000,-0.000002,0.003881
static,11.850000,-0.000000,-0.000002,0.003881
static,11.850000,-0.000000,-0.000002,0.003881
static,11.850000,-0.000000,-0.000002,0.003881
static,11.850000,-0.000000,-0.000002,0.003881
static,11.850000,-0.000000,-0.000002,0.003881
static,11.860000,-0.000000,-0.000002,0.003881
static,11.860000,-0.000000,-0.000002,0.003881
static,11.860000,-0.000000,-0.000002,0.003881
static,11.860000,-0.000000,-0.000002,0.003881
static,11.860000,-0.000000,-0.000002,0.003881
static,11.860000,-0.000000,-0.000002,0.003881
static,11.860000,-0.000000,-0.000002,0.003881
static,11.860000,-0.000000,-0.000002,0.003881
static,11.860000,-0.000000,-0.000002,0.003881
static,11.860000,-0.000000,-0.000002,0.003881
static,11.860000,-0.000000,-0.000002,0.003881
static,11.870000,-0.000000,-0.000002,0.003881
static,11.870000,-0.000000,-0.000002,0.003881
static,11.870000,-0.000000,-0.000002,0.003881
static,11.870000,-0.000000,-0.000002,0.003881
static,11.870000,-0.000000,-0.000002,0.003881
static,11.870000,-0.000000,-0.000002,0.003881
static,11.870000,-0.000000,-0.000002,0.003881
static,11.870000,-0.000000,-0.000002,0.003881
static,11.870000,-0.000000,-0.000002,0.003881
static,11.870000,-0.000000,-0.000002,0.003881
static,11.870000,-0.000000,-0.000002,0.003881
static,11.870000,-0.000000,-0.000002,0.003881
static,11.880000,-0.000000,-0.000002,0.003881
static,11.880000,-0.000000,-0.000002,0.003881
static,11.880000,-0.000000,-0.000002,0.003881
static,11.880000,-0.000000,-0.000002,0.003881
static,11.880000,-0.000000,-0.000002,0.003881
static,11.880000,-0.000000,-0.000002,0.003881
static,11.880000,-0.000000,-0.000002,0.003881
static,11.880000,-0.000000,-0.000002,0.003881
static,11.880000,-0.000000,-0.000002,0.003881
static,11.880000,-0.000000,-0.000002,0.003881
static,11.880000,-0.000000,-0.000002,0.003881
static,11.890000,-0.000000,-0.000002,0.003881
static,11.890000,-0.000000,-0.000002,0.003881
static,11.890000,-0.000000,-0.000002,0.003881
static,11.890000,-0.000000,-0.000002,0.003881
static,11.890000,-0.000000,-0.000002,0.003881
static,11.890000,-0.000000,-0.000002,0.003881
static,11.890000,-0.000000,-0.000002,0.003881
static,11.890000,-0.000000,-0.000002,0.003881
static,11.890000,-0.000000,-0.000002,0.003881
static,11.890000,-0.000000,-0.000002,0.003881
static,11.890000,-0.000000,-0.000002,0.003881
static,11.890000,-0.000000,-0.000002,0.003881
static,11.900000,-0.000000,-0.000002,0.003881
static,11.900000,-0.000000,-0.000002,0.003881
static,11.900000,-0.000000,-0.000002,0.003881
static,11.900000,-0.000000,-0.000002,0.003881
static,11.900000,-0.000000,-0.000002,0.003881
static,11.900000,-0.000000,-0.000002,0.003881
static,11.900000,-0.000000,-0.000002,0.003881
static,11.900000,-0.000000,-0.000002,0.003881
static,11.900000,-0.000000,-0.000002,0.003881
static,11.900000,-0.000000,-0.000002,0.003881
static,11.900000,-0.000000,-0.000002,0.003881
static,11.910000,-0.000000,-0.000002,0.003881
static,11.910000,-0.000000,-0.000002,0.003881
static,11.910000,-0.000000,-0.000002,0.003881
static,11.910000,-0.000000,-0.000002,0.003881
static,11.910000,-0.000000,-0.000002,0.003881
static,11.910000,-0.000000,-0.000002,0.003881
static,11.910000,-0.000000,-0.000002,0.003881
static,11.910000,-0.000000,-0.000002,0.003881
static,11.910000,-0.000000,-0.000002,0.003881
static,11.910000,-0.000000,-0.000002,0.003881
static,11.910000,-0.000000,-0.000002,0.003881
static,11.910000,-0.000000,-0.000002,0.003881
static,11.920000,-0.000000,-0.000002,0.003881
