phase,time_s,forward_m,up_m,truth_yaw_rad,filtered_yaw_rad,state,segment
open_loop_2,46.54,2.087261568131283,1.781947809923102,0.008123658804446446,0.008933330810449116,0,-1
open_loop_2,46.55,2.0887619317499113,1.7817920612639688,0.008114161358012604,0.008933330810449116,0,-1
open_loop_2,46.56,2.0902622856810944,1.7816364880103646,0.008103128448026785,0.007249181877059472,0,-1
open_loop_2,46.57,2.091762707478367,1.7814815831337485,0.00811198108103823,0.007249181877059472,0,-1
open_loop_2,46.58,2.0932631572346576,1.7813262301765078,0.008125894265081849,0.0076968593754465076,0,-1
open_loop_2,46.59,2.094763589754976,1.7811706281594915,0.008134278173305929,0.0076968593754465076,0,-1
open_loop_2,46.6,2.096264016383431,1.7810152172131701,0.008141592224356016,0.009630680639322264,0,-1
open_loop_2,46.61,2.0977643656181777,1.7808589492558131,0.008126262386179294,0.009630680639322264,0,-1
open_loop_2,46.62,2.099264680989393,1.7807032740918824,0.0081049134913939,0.006552842800455317,0,-1
open_loop_2,46.63,2.100765108777061,1.7805488053485263,0.00811695653578355,0.006552842800455317,0,-1
open_loop_2,46.64,2.102265598690915,1.7803935518828604,0.008141156750752119,0.006710809025336049,0,-1
open_loop_2,46.65,2.1037660853587656,1.7802381110077312,0.008163464280544916,0.006710809025336049,0,-1
open_loop_2,46.66,2.105266571900809,1.7800827558486758,0.008185399376700774,0.005113765227081846,0,-1
open_loop_2,46.67,2.1067671240075394,1.7799281243104408,0.008226272410933546,0.005113765227081846,0,-1
open_loop_2,46.68,2.1082677082159447,1.7797729659896433,0.008271851648401713,0.006287311059224088,0,-1
open_loop_2,46.69,2.109768250058288,1.7796172344642711,0.008303160184282236,0.006287311059224088,0,-1
open_loop_2,46.7,2.1112687754919333,1.7794620183388625,0.008331408459537866,0.006322359943299994,0,-1
open_loop_2,46.71,2.112769301802169,1.7793068982842042,0.008359190868712622,0.006322359943299994,0,-1
open_loop_2,46.72,2.114269830291038,1.7791518404388575,0.00838688679476807,0.007529234611297395,0,-1
open_loop_2,46.73,2.115770311986141,1.7789962660433936,0.008399904782793139,0.007529234611297395,0,-1
open_loop_2,46.74,2.1172707751753763,1.7788412014700807,0.008409729973390637,0.00980846123919443,0,-1
open_loop_2,46.75,2.1187711497835933,1.778685187084174,0.008393523863609234,0.00980846123919443,0,-1
open_loop_2,46.76,2.1202714817715007,1.7785298764141504,0.008369550765058163,0.01114124158247565,0,-1
open_loop_2,46.77,2.1217717537073084,1.778374055574536,0.00832947620646976,0.01114124158247565,0,-1
open_loop_2,46.78,2.1232720025254452,1.7782185452133985,0.008285699218389012,0.006614205321811893,0,-1
open_loop_2,46.79,2.124772398260742,1.7780646516097558,0.008286134051511816,0.006614205321811893,0,-1
open_loop_2,46.8,2.1262729008613763,1.777909755771935,0.00830936371420411,0.008046305270601906,0,-1
open_loop_2,46.81,2.1277733492376845,1.777753989547077,0.008315577861796188,0.008046305270601906,0,-1
open_loop_2,46.82,2.1292737742448034,1.7775987720188262,0.008317734734274855,0.007755355378404439,0,-1
open_loop_2,46.83,2.1307742116947024,1.7774437345737772,0.008323466215607575,0.007755355378404439,0,-1
open_loop_2,46.84,2.132274653722125,1.7772886277654278,0.008329897309513824,0.009529947559403952,0,-1
open_loop_2,46.85,2.133775024507958,1.7771327120492855,0.008315442026398898,0.009529947559403952,0,-1
open_loop_2,46.86,2.1352753645628315,1.7769773383062735,0.008295584274970914,0.008428463143367983,0,-1
open_loop_2,46.87,2.1367757500407425,1.7768224283325043,0.008289215491045996,0.008428463143367983,0,-1
open_loop_2,46.88,2.1382761501717495,1.776667209765803,0.0082856488781694,0.007264760693694858,0,-1
open_loop_2,46.89,2.139776599285232,1.7765124360405335,0.008296300295689576,0.007264760693694858,0,-1
open_loop_2,46.9,2.141277066648528,1.7763573408269944,0.008309992477160766,0.0075428101583039356,0,-1
open_loop_2,46.91,2.1427775238863633,1.776202093141739,0.008320252313147567,0.0075428101583039356,0,-1
open_loop_2,46.92,2.1442779779377648,1.7760469719153598,0.008329848151292231,0.008423199349886001,0,-1
open_loop_2,46.93,2.145778395345157,1.775891466687496,0.008328506280602199,0.008423199349886001,0,-1
open_loop_2,46.94,2.147278799905051,1.7757362641007315,0.008325048917364328,0.007661601556188558,0,-1
open_loop_2,46.95,2.148779236931112,1.7755813880423714,0.008331030164943062,0.007661601556188558,0,-1
open_loop_2,46.96,2.150279685008375,1.7754263123928107,0.008338845838083508,0.008642438441190501,0,-1
open_loop_2,46.97,2.151780092079078,1.775270772943437,0.008334492748756597,0.008642438441190501,0,-1
open_loop_2,46.98,2.1532804847148554,1.7751155533772212,0.008327783708253888,0.009919319151211248,0,-1
open_loop_2,46.99,2.1547808224531932,1.7749597952413245,0.008305616357240473,0.009919319151211248,0,-1
open_loop_2,47.0,2.156281139109349,1.774804383899546,0.008279967522618094,0.006625748883589024,0,-1
open_loop_2,47.01,2.1577815736093506,1.774650219660369,0.008289451420520334,0.006625748883589024,0,-1
open_loop_2,47.02,2.1592820764359693,1.7744952374409326,0.008312563589564122,0.008728921421887305,0,-1
open_loop_2,47.03,2.1607825001180894,1.774339170371831,0.008311421208989941,0.008728921421887305,0,-1
open_loop_2,47.04,2.1622828857832603,1.7741838506972107,0.008303467293534917,0.007439366498631639,0,-1
open_loop_2,47.05,2.163783324381288,1.7740291151775807,0.008311039807379725,0.007439366498631639,0,-1
open_loop_2,47.06,2.165283783128264,1.7738740398668464,0.00832214184290549,0.005157992729183381,0,-1
open_loop_2,47.07,2.166784330638228,1.773719841963472,0.008359268128890528,0.005157992729183381,0,-1
open_loop_2,47.08,2.168284925219197,1.773564929853424,0.008404171067250965,0.009276883013834782,0,-1
open_loop_2,47.09,2.1697853880340543,1.773408171676562,0.008407541568022833,0.009276883013834782,0,-1
